Date,Year,Month,Day,Hour,Minute,Open Price,High,Low,Close,Volume,RSI,MACD_M,MACD_S,STO_K,STO_D
29,2014,1,9,0,0,0.8888,0.89119,0.88638,0.88948,60438,41.72926937,-0.0040744,-0.00533867,13.18391562,13.18391562
30,2014,1,10,0,0,0.88947,0.90041,0.88748,0.89932,58919,63.81170141,-0.00318816,-0.00485066,13.46906813,13.46906813
31,2014,1,12,0,0,0.89939,0.90146,0.8984,0.90098,3001,66.32349114,-0.00232506,-0.00435401,30.23504274,30.23504274
32,2014,1,13,0,0,0.90101,0.90851,0.89853,0.90467,67016,71.46066269,-0.00132799,-0.00378924,45.85492228,45.85492228
33,2014,1,14,0,0,0.90464,0.90532,0.89505,0.89591,58983,50.23614465,-0.00123047,-0.00329151,69.94949495,69.94949495
34,2014,1,15,0,0,0.89593,0.89695,0.88866,0.89033,59158,41.15277812,-0.00158518,-0.00291758,82.8009828,82.8009828
35,2014,1,16,0,0,0.89033,0.89041,0.87756,0.8819,63230,31.20727861,-0.0025175,-0.00272193,88.32951945,88.32951945
36,2014,1,17,0,0,0.88188,0.88265,0.87623,0.87798,47753,27.58998186,-0.00353196,-0.00265835,89.75552969,89.75552969
37,2014,1,19,0,0,0.87727,0.87798,0.87714,0.87725,2629,26.91224402,-0.00434476,-0.00268061,54.89667565,54.89667565
38,2014,1,20,0,0,0.87724,0.88241,0.87558,0.88027,41000,34.65911311,-0.00469114,-0.00274914,29.2877907,29.2877907
39,2014,1,21,0,0,0.88027,0.88366,0.87745,0.88008,52249,34.39154967,-0.00492421,-0.00294203,17.67794632,17.67794632
40,2014,1,22,0,0,0.88009,0.88868,0.87849,0.8843,54763,45.32807456,-0.00471407,-0.00320748,17.43589744,17.43589744
41,2014,1,23,0,0,0.8843,0.88459,0.87304,0.87569,66788,32.45168074,-0.00518254,-0.00363576,18.97435897,18.97435897
42,2014,1,24,0,0,0.87571,0.8774,0.86592,0.86821,67106,25.19696438,-0.00608721,-0.0041754,22.00147167,22.00147167
43,2014,1,26,0,0,0.86891,0.87032,0.86845,0.86937,3301,28.10490598,-0.00663409,-0.00473639,18.44380403,18.44380403
44,2014,1,27,0,0,0.86936,0.87585,0.86764,0.87302,56913,37.08357856,-0.00669579,-0.00520064,36.51354535,36.51354535
45,2014,1,28,0,0,0.87299,0.88198,0.87291,0.87843,60896,48.25762408,-0.00623626,-0.00550112,41.88034188,41.88034188
46,2014,1,29,0,0,0.87836,0.88248,0.87237,0.87456,65503,42.02820242,-0.00611388,-0.00569769,59.15492958,59.15492958
47,2014,1,30,0,0,0.87455,0.88035,0.87092,0.87948,58736,51.34398342,-0.00555584,-0.00579377,71.16071429,71.16071429
48,2014,1,31,0,0,0.87946,0.88223,0.86935,0.87501,57598,43.8713642,-0.0054119,-0.00584795,75.96830986,75.96830986
49,2014,2,2,0,0,0.87617,0.87651,0.87476,0.87533,3391,44.54544164,-0.00521192,-0.00590327,59.66697502,59.66697502
50,2014,2,3,0,0,0.87534,0.88324,0.87378,0.87471,56620,43.36814831,-0.00504531,-0.00588802,50.05065856,50.05065856
51,2014,2,4,0,0,0.8747,0.89408,0.87295,0.89106,73183,68.76551276,-0.003553,-0.00560644,41.46341463,41.46341463
52,2014,2,5,0,0,0.89104,0.89375,0.88727,0.89254,59198,70.17790954,-0.00222526,-0.00511657,56.6548881,56.6548881
53,2014,2,6,0,0,0.8926,0.89796,0.89183,0.89457,53546,72.19024601,-0.00099772,-0.00448345,45.7008245,45.7008245
54,2014,2,7,0,0,0.89458,0.89973,0.89212,0.89552,49827,73.17839326,0.00005119,-0.00378485,40.42553191,40.42553191
55,2014,2,9,0,0,0.89543,0.89545,0.89397,0.89432,1676,69.53718075,0.00077667,-0.00301923,30.55859803,30.55859803
56,2014,2,10,0,0,0.89433,0.89577,0.89057,0.89439,34370,69.63998917,0.00134181,-0.00225283,32.69809428,32.69809428
57,2014,2,11,0,0,0.89439,0.90465,0.89438,0.90177,49606,78.54583678,0.002358,-0.00138951,35.51660517,35.51660517
58,2014,2,12,0,0,0.90177,0.90661,0.90062,0.90213,45018,78.89811638,0.00315601,-0.00045973,36.96639419,36.96639419
59,2014,2,13,0,0,0.90213,0.90304,0.89263,0.89808,47484,64.90926879,0.00342219,0.0004811,25.61307902,25.61307902
60,2014,2,14,0,0,0.8981,0.90425,0.89792,0.90287,42392,71.80671427,0.00397384,0.00131741,16.79389313,16.79389313
61,2014,2,16,0,0,0.9058,0.90586,0.90482,0.90569,2687,75.16025357,0.00458572,0.00207419,10.66838046,10.66838046
62,2014,2,17,0,0,0.90567,0.90681,0.90213,0.90367,36924,68.36450316,0.00485171,0.00272413,38.17365269,38.17365269
63,2014,2,18,0,0,0.90367,0.90796,0.90007,0.90157,47558,61.60829406,0.0048373,0.00325592,55.078125,55.078125
64,2014,2,19,0,0,0.90155,0.90431,0.89894,0.89924,47083,54.62090782,0.00458501,0.00367907,68.16524909,68.16524909
65,2014,2,20,0,0,0.89921,0.90207,0.89357,0.90084,49667,58.40073605,0.00446274,0.00402584,62.30859835,62.30859835
66,2014,2,21,0,0,0.90085,0.90139,0.89509,0.8971,39497,47.59050486,0.00401773,0.00421025,65.75682382,65.75682382
67,2014,2,23,0,0,0.8979,0.89801,0.89607,0.89761,2681,49.08973191,0.00366398,0.00426669,66.42958748,66.42958748
68,2014,2,24,0,0,0.89762,0.90481,0.8937,0.90343,43129,63.13128232,0.00380934,0.00430971,64.64497041,64.64497041
69,2014,2,25,0,0,0.90344,0.90432,0.90029,0.90095,39556,55.51881636,0.00368198,0.00427728,36.02649007,36.02649007
70,2014,2,26,0,0,0.90094,0.90246,0.89429,0.89619,42804,43.71519575,0.00316053,0.00411893,28.74720358,28.74720358
71,2014,2,27,0,0,0.89615,0.897,0.89028,0.89587,45680,42.99820235,0.00269043,0.00387878,32.07941484,32.07941484
72,2014,2,28,0,0,0.89587,0.89883,0.89147,0.89329,41387,37.25122131,0.00208565,0.00357304,35.42319749,35.42319749
73,2014,3,2,0,0,0.88978,0.89119,0.88978,0.89013,3497,31.27760734,0.00133597,0.00321204,23.94618834,23.94618834
74,2014,3,3,0,0,0.89013,0.89455,0.88894,0.89231,39803,39.13342994,0.0009073,0.00281699,26.96629213,26.96629213
75,2014,3,4,0,0,0.89229,0.89676,0.89082,0.89562,40813,49.38304788,0.00082515,0.00246226,52.82758621,52.82758621
76,2014,3,5,0,0,0.89564,0.89957,0.89342,0.89755,38780,54.58540754,0.00090534,0.00215574,78.20855615,78.20855615
77,2014,3,6,0,0,0.89754,0.9112,0.89722,0.91027,47362,74.63268695,0.00197255,0.00195166,77.56532823,77.56532823
